Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iran,IRN,Oil,GCP,CO2,21.8353,19.3259,18.7084,20.2711,23.5705,24.6274,26.309,27.6082,36.5008,28.6928,32.7195,39.355,38.0347,51.1384,60.1556,65.3291,74.1813,86.256,85.0744,102.5883,82.8833,79.9485,90.1271,101.1887,103.7473,113.2286,99.8513,109.6159,120.1023,136.2788,139.287,139.7903,142.9413,146.5284,157.2662,156.6067,160.791,143.2111,174.8696,227.7176,210.1178,227.4538,217.9274,210.7899,221.7654,222.4891,233.3638,225.1801,233.9448,232.9183,227.5329,223.6945,247.1624,253.329,247.8,227.0531,200.124,229.0586,235.39,229.4019,223.676,222.9618
Iran,IRN,Total fossil fuels and cement,GCP,CO2,37.3586,36.5088,37.4284,41.3049,47.5191,53.7184,64.1034,67.8809,82.3296,83.0387,91.7875,101.6278,106.0152,129.4753,143.7754,139.214,156.4591,163.7319,162.1039,162.9825,120.4939,112.9958,137.771,149.5849,149.8636,159.8567,147.6034,158.5626,175.1427,190.1978,209.9437,221.8339,226.9349,235.6069,263.8203,271.582,276.2898,267.0457,305.5035,379.5014,369.1496,394.752,397.6285,413.6646,442.1188,463.1624,503.6435,512.6595,534.6441,559.0249,569.772,577.3363,588.3648,597.9524,632.6733,631.5812,633.8269,685.4013,700.9376,702.9581,729.9779,748.8788
Iraq,IRQ,Cement,GCP,CO2,0.30528,0.46155,0.43975,0.46519,0.54151,0.63612,0.66507,0.69051,0.69064,0.68325,0.67234,0.91561,0.94116,0.89767,0.89767,1.1775,1.3343,1.5338,2.2044,2.4174,2.5771,2.5965,2.5647,2.536,3.578,3.537,3.496,4.3169,4.4987,5.2892,4.173,2.0712,0.82231,0.81616,0.81002,0.84728,0.63817,0.67283,0.78542,1.9482,2.3194,2.2736,2.5375,0.69134,0.89011,1.0452,1.2353,1.6294,2.3102,2.5167,2.8682,3.5387,3.4775,4.1793,3.1434,3.4926,4.1911,4.5404,4.8897,5.2389,5.2389,5.2389
Iraq,IRQ,Coal,GCP,CO2,0.007328,0.003664,0.003664,0.003664,0.003664,0.0036647,0.003664,0.003664,0.0036647,0.003664,0.003664,0.010989,0.0073271,0.003664,0.010992,0.003664,0.003664,0.003664,0.0036643,0.003664,0.0036637,0.0036636,0.003664,0.003664,0.003664,0.003664,0.003664,0.0036637,0.003664,0.0036638,0.003664,0.003664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Gas,GCP,CO2,1.1578,1.2238,1.2384,1.3923,1.4583,0.95282,1.0406,0.89035,0.93083,1.4619,1.5059,1.7766,1.7951,2.323,1.5535,2.4952,3.4625,2.2644,2.3452,3.3636,2.462,0.65578,0.66685,0.65586,0.92333,1.5389,0.57525,1.9198,2.8946,2.4804,3.6896,3.5284,4.3565,4.8951,6.0859,6.0859,6.2215,5.8551,5.5143,5.943,5.888,5.1589,4.2979,2.9165,1.8686,12.4393,11.9593,12.0289,15.2496,16.7005,14.8172,13.9085,13.1538,13.0582,12.6332,12.9855,14.2859,19.225,30.4881,34.2584,32.4914,30.0439
Iraq,IRQ,Gas flaring,GCP,CO2,,,,,,9.6528,10.8674,10.0064,8.7329,10.3838,10.2848,13.6266,12.4744,14.4618,15.561,16.913,21.4674,17.1182,17.8892,23.4276,18.4834,6.4992,6.7711,6.4633,7.9032,10.3801,12.2671,9.7859,8.8632,9.383,7.9802,0.095264,0.11358,0.095264,0.095264,0.095264,0.095264,0.95997,1.5389,1.8283,1.8283,1.8283,1.8283,1.9236,15.3888,12.1901,13.1684,12.8496,11.4573,13.5531,13.9085,18.4885,23.8774,25.0883,26.5115,30.6641,32.9969,33.5449,33.4022,33.6787,32.6627,33.4646
Iraq,IRQ,Oil,GCP,CO2,6.7857,7.0202,7.339,7.5222,7.0605,8.0477,15.0993,6.7821,9.3376,10.0687,11.417,12.5021,14.3025,12.9266,12.8863,12.5309,22.4676,22.7095,19.7507,23.6108,21.832,22.1464,20.3682,28.8064,27.3628,28.7368,30.8875,36.1575,50.8673,55.0855,33.2105,39.4869,53.597,57.3233,64.098,67.0549,62.3283,60.5916,64.2629,61.9619,61.6798,75.2952,77.6585,85.254,95.4875,87.0896,71.6019,34.6614,62.7863,70.1986,78.4719,99.3384,113.148,122.5251,124.6172,121.0722,142.5369,154.401,144.6511,113.9724,103.114,116.8332
Iraq,IRQ,Total fossil fuels and cement,GCP,CO2,8.2562,8.7092,9.0208,9.3834,9.064,19.2931,27.6761,18.373,19.6957,22.6013,23.8838,28.8319,29.5205,30.6127,30.9095,33.1203,48.7355,43.6295,42.1931,52.8231,45.3582,31.9015,30.3744,38.4651,39.771,44.1964,47.2296,52.1838,67.1274,72.2418,49.057,45.1854,58.8894,63.1298,71.0892,74.0833,69.2832,68.0794,72.1015,71.6814,71.7155,84.556,86.3222,90.7854,113.635,112.7643,97.9649,61.1694,91.8034,102.9689,110.0658,135.2741,153.6567,164.8509,166.9053,168.2144,194.0109,211.7113,213.4311,187.1484,173.507,185.5807
Ireland,IRL,Cement,GCP,CO2,0.36694,0.29438,0.37433,0.39614,0.47973,0.5197,0.54864,0.63963,0.66885,0.62873,0.42521,0.745,0.73392,0.78908,0.77433,0.78919,0.79667,0.80795,0.92879,1.066,0.96783,1.0107,0.82694,0.78051,0.72585,0.77204,0.74421,0.7751,0.90516,0.87734,0.884,0.782,0.753,0.729,0.859,0.879,0.983,1.145,1.059,1.166,1.7009,1.8512,1.8598,2.127,2.2951,2.3571,2.3479,2.3741,2.1067,1.3268,1.1051,0.96627,1.177,1.1117,1.4611,1.652,1.7935,1.8396,1.916,1.8926,1.7696,1.7696
Ireland,IRL,Coal,GCP,CO2,7.593,8.3063,8.2293,7.8739,7.8813,6.6612,7.4178,7.6431,8.865,8.4052,8.1487,8.222,7.7127,7.0935,7.4452,6.7821,6.9323,7.4123,6.1519,7.7101,7.4076,7.9142,8.3539,9.2186,8.746,10.1456,11.1459,14.2163,14.5149,14.5534,14.6589,14.3671,13.7651,13.1956,12.5568,12.6683,13.074,12.21,11.8927,10.2891,11.1074,11.6592,11.3148,10.8429,10.2065,11.1603,10.0207,9.6707,9.6439,8.6047,8.4269,8.311,9.6216,8.7385,8.6473,9.3513,9.2053,7.8697,6.3542,4.5433,3.7578,6.2929
Ireland,IRL,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,0.01832,1.0554,1.6852,2.5685,3.7922,4.0634,4.3089,4.4554,3.1107,3.0814,3.7231,4.1989,4.414,4.5467,4.5166,5.2207,5.1518,5.5275,6.1783,6.5917,6.7208,7.1897,8.209,8.6014,8.6326,8.8396,8.7562,8.4,9.429,10.2077,10.7714,10.3816,11.3652,9.85,9.5232,9.0667,8.7959,8.8882,9.9104,10.1516,10.5986,10.8359,10.9518,10.5016
Ireland,IRL,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01E-06,6.16E-06,6.09E-06,6.96E-06,7.07E-06,8.35E-06,1.34E-05,1.78E-05,2.36E-05,0.038295,3.73E-05,0.056092,4.41E-05,4.49E-05,4.80E-05,4.29E-05,4.97E-05,6.14E-05,6.18E-05,6.54E-05,7.30E-05,6.24E-05,5.53E-05,5.20E-05,4.46E-05,0.00040536,0.0013675,0.0047603,0.00020509,0.00028566,0.00033439,0.00033439
Ireland,IRL,Oil,GCP,CO2,3.2086,3.7519,4.5031,5.1772,5.8551,6.5366,7.1284,8.1121,8.2677,9.4604,10.8198,13.5092,13.5898,14.9638,15.0737,14.4765,14.5644,15.3485,16.4807,17.5712,16.2109,14.5681,12.5932,11.6662,11.7688,11.3767,13.5495,12.1535,10.7405,10.4314,12.3997,13.4531,14.0251,13.9916,15.7785,16.0785,16.5345,18.1949,20.5017,23.1861,23.6576,24.8442,23.797,23.2725,24.4561,25.7767,25.3614,24.8287,24.3841,21.4002,20.2745,18.3674,17.461,17.6591,17.3683,18.2466,18.8505,18.6793,19.5037,19.5446,18.1367,18.4388
Ireland,IRL,Total fossil fuels and cement,GCP,CO2,11.1685,12.3526,13.1067,13.4473,14.2161,13.7174,15.0949,16.3948,17.8016,18.4944,19.3937,22.4762,22.0364,22.8464,23.2933,22.0477,22.2934,23.5687,23.5796,27.4027,26.2715,26.0615,25.5663,25.7287,25.5494,26.7498,28.5503,30.2263,29.8836,30.0611,32.9444,33.6743,33.4953,33.7164,34.8384,35.853,37.4693,38.805,40.709,42.4402,45.2491,47.6076,46.0816,45.6841,46.1668,48.1566,47.6047,47.6643,47.3633,42.1793,41.7936,38.0564,38.2272,37.2817,36.853,38.718,40.3695,39.078,39.0124,37.3257,35.1532,37.5403
Israel,ISR,Cement,GCP,CO2,0.39977,0.41794,0.47246,0.50494,0.54129,0.62146,0.57801,0.39614,0.545,0.64674,0.6834,0.68359,0.73998,0.59321,0.83295,1.0004,0.89828,0.867,0.86501,0.8188,0.77033,0.84729,0.88541,0.8162,0.80382,0.77122,0.76987,0.81636,0.83381,0.80352,0.98692,1.1941,1.3022,1.4575,1.5062,1.9001,1.673,1.7194,2.1893,2.2729,2.1521,1.8201,1.8205,1.8854,1.9457,2.1576,2.2647,2.2706,2.1712,1.8148,2.0235,2.2507,2.2519,2.1702,2.2922,2.2333,1.9832,1.9824,1.7755,1.4245,1.4245,1.4245
Israel,ISR,Coal,GCP,CO2,0.12091,0.11358,0.11725,0.054935,0.073251,0.021984,0.018325,0.01832,0.025641,0.025642,0.018324,0.021984,0.01832,0.010994,0.010994,0.014653,0.014656,0.014656,0.014656,0.014659,0.014656,0.014656,2.4076,4.4694,7.1203,7.7812,8.5371,8.6654,8.6387,9.2076,9.9504,10.8612,13.3699,15.1116,16.0166,17.5506,20.9068,23.0466,24.7906,24.208,28.2018,30.5834,29.257,29.726,30.0429,27.8226,29.922,30.3086,29.5847,27.088,28.0699,29.0006,32.575,26.7158,25.3051,25.0889,20.8323,18.8341,18.1306,18.0122,15.7012,14.0435
Israel,ISR,Gas,GCP,CO2,,0.007328,0.021984,0.018312,0.054938,0.13557,0.17958,0.20885,0.27106,0.27107,0.23455,0.21618,0.21618,0.095282,0.11361,0.10624,0.10259,0.10259,0.10259,0.13193,0.2748,0.27846,0.13559,0.11357,0.08795,0.09525,0.065952,0.07328,0.06228,0.062288,0.065945,0.047637,0.047632,0.047636,0.043971,0.043968,0.029312,0.029312,0.021984,0.01832,0.01832,0.01832,0.014656,0.014656,2.1799,3.0043,4.2542,5.0893,7.0169,7.8226,10.0797,9.3432,4.8143,11.2931,12.473,13.7848,15.6883,16.6906,17.8777,17.9683,18.8467,19.4488
Israel,ISR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002632,0.0002632,0.0001128,0.0008648,,0.005076,0.00047,,,0.0011844
Israel,ISR,Oil,GCP,CO2,5.9393,6.5219,7.3207,7.6214,8.4678,12.1498,12.8055,12.9046,12.9525,13.8575,15.6231,15.2972,15.9164,18.5617,18.4114,18.4192,18.4812,18.7817,20.0494,19.899,19.9248,19.8772,20.4262,18.3099,15.4865,15.9654,16.9753,17.5139,20.1679,21.3208,24.8211,24.0456,27.3628,27.6178,29.9078,30.3709,29.3267,30.0704,29.0079,28.2568,29.1471,30.6017,28.2091,30.7886,24.5106,23.5397,25.7081,25.1314,29.2073,27.1356,28.1139,28.0003,35.1434,22.916,20.2119,21.8314,22.6568,21.3295,22.4727,21.2402,19.0356,19.6105
Israel,ISR,Total fossil fuels and cement,GCP,CO2,6.46,7.0608,7.9324,8.1996,9.1373,12.9288,13.5814,13.5279,13.7942,14.8009,16.5594,16.2189,16.8909,19.2612,19.369,19.5405,19.4967,19.7659,21.0317,20.8644,20.9846,21.0176,23.8549,23.709,23.4985,24.613,26.3483,27.0689,29.7026,31.3943,35.8244,36.1485,42.0825,44.2345,47.4746,49.8655,51.9358,54.8657,56.0098,54.756,59.5194,63.0236,59.3014,62.4147,58.6792,56.5241,62.149,62.7999,67.9802,63.8609,68.2869,68.5947,74.7848,63.0953,60.2823,62.9391,61.1607,58.8416,60.2569,58.6452,55.0081,54.5285
Italy,ITA,Cement,GCP,CO2,7.9155,8.9113,9.9688,10.9171,11.2883,10.2269,11.0809,12.9778,14.5626,15.493,16.347,15.5622,16.2112,17.4114,17.2335,16.0813,16.8874,17.5717,17.3974,17.683,18.5967,18.2946,17.297,16.8803,16.0777,15.4284,14.9426,15.3073,15.3782,15.7937,15.8459,15.6922,16.4271,14.0652,13.7912,15.3102,13.9875,14.2326,14.5384,15.2773,15.8621,16.3945,16.2888,16.9384,17.4079,17.4032,17.4739,17.914,16.1272,13.3407,13.276,12.5833,10.0715,8.8772,8.3386,8.1962,7.6805,7.7115,7.7567,7.9115,7.0592,7.0592
Italy,ITA,Coal,GCP,CO2,27.883,30.1694,31.8731,32.7444,27.781,30.5358,31.6716,35.1812,32.7525,32.9064,32.8807,30.708,29.1215,29.418,31.6753,30.6054,30.9608,31.3678,35.5408,40.1281,44.9133,47.7712,49.8419,44.481,54.6596,59.3971,53.285,55.6237,52.6925,52.157,69.5801,65.9662,58.065,52.0791,54.7721,58.4169,53.5244,54.1462,54.8671,53.9396,56.0322,59.0245,60.0157,65.1258,72.2173,71.2649,70.7869,70.6752,68.1388,52.3878,58.2181,65.439,66.959,57.7819,55.8372,53.0629,48.5589,42.0398,39.4244,30.6579,22.2699,23.9997
Italy,ITA,Gas,GCP,CO2,12.0802,12.802,13.3992,13.6188,14.3046,14.5058,15.8395,17.3011,20.2216,22.3467,22.0719,25.0544,28.9493,32.6972,37.065,42.1726,51.0065,50.0398,51.9519,50.8783,52.2413,50.4496,52.8024,51.5122,60.9287,62.5042,59.631,66.1102,70.4118,84.3343,88.9923,94.755,94.4581,96.8724,92.7936,102.9127,106.1899,109.9233,118.5547,129.0515,134.8133,135.1074,135.8647,149.0242,154.6618,165.6596,162.5847,163.5123,167.1419,154.0343,164.3469,153.0004,147.7138,137.701,121.5894,132.7563,140.792,148.7582,143.6717,146.7584,140.8008,150.9559
Italy,ITA,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0476,3.9799,3.9561,4.18,4.0702,4.0024,3.8504,4.0126,3.8868,3.1087,3.2619,3.0709,2.843,3.3835,2.646,2.5571,2.5915,2.5263,2.596,2.2315,2.377,2.6152,2.5278,2.7016,2.5011,2.5743,2.1887,2.3513,2.2952,2.7563,2.1125,2.1125
Italy,ITA,Oil,GCP,CO2,61.3244,72.4922,91.0138,107.2759,122.3472,134.26,155.3902,168.6696,181.6355,198.9149,225.0649,239.7245,253.9555,273.8225,272.2792,252.1931,266.9407,255.4384,266.3838,276.566,270.6817,258.7847,246.9377,245.5356,232.9351,231.6527,235.329,243.0574,247.4799,252.4569,256.1644,253.6528,261.2985,259.3356,255.5116,264.199,261.8397,262.7692,265.4866,260.3782,255.5852,251.7848,257.6708,255.9473,248.7975,239.4123,237.4708,230.0162,219.4405,198.7421,193.7881,186.4354,172.6797,159.1832,157.8364,161.5333,156.0146,148.7776,152.6985,148.1158,127.2836,141.8073
Italy,ITA,Total fossil fuels and cement,GCP,CO2,109.2031,124.3749,146.255,164.5562,175.7211,189.5284,213.9823,234.1297,249.1722,269.661,296.3645,311.0492,328.2375,353.3491,358.2529,341.0525,365.7955,354.4176,371.2738,385.2555,386.433,375.3001,366.879,358.4091,364.6011,368.9824,363.1876,380.0986,385.9623,404.7419,439.5498,439.0941,439.3153,431.6048,425.7968,449.8261,444.0294,449.7542,461.946,466.4249,470.4872,470.5681,477.999,495.9616,501.5632,502.2554,496.8467,490.5663,478.8687,424.6944,436.1174,424.2563,403.6969,369.6797,349.3904,361.1632,358.1825,352.7354,349.005,339.2332,302.2786,328.6873
Jamaica,JAM,Cement,GCP,CO2,0.10539,0.10539,0.098126,0.098126,0.13798,0.15245,0.17426,0.16718,0.20352,0.20335,0.21822,0.21091,0.2074,0.20024,0.20026,0.20048,0.18227,0.16422,0.14606,0.11321,0.073115,0.080473,0.10614,0.13916,0.13192,0.12099,0.12106,0.15417,0.18364,0.21683,0.22105,0.19216,0.23784,0.22595,0.22307,0.26256,0.27123,0.23758,0.2629,0.24126,0.27463,0.26603,0.27671,0.31251,0.31502,0.28191,0.31417,0.27019,0.3006,0.38595,0.32731,0.32671,0.33934,0.36196,0.41342,0.41823,0.39575,0.35963,0.31875,0.33433,0.38037,0.40223
Jamaica,JAM,Coal,GCP,CO2,,0.003664,0.003664,0.003664,0.0036607,0.0036595,0.0036602,0.003664,0.003664,0.0036609,0.0036667,0.003664,0.003664,0.003664,0.0036622,0.003664,0.0036622,,,0.0036624,0.003664,0.003664,,,,,,,,,0.13916,0.13557,0.17587,0.14656,0.13923,0.14656,0.16861,0.17947,0.18686,0.19053,0.19053,0.13928,0.23441,0.22709,0.17587,0.15389,0.073303,0.095264,0.12824,0.13557,0.11358,0.21251,0.19419,0.2346,0.2748,0.2676,0.25648,0.21618,0.23083,0.2676,0.36477,0.37066
Jamaica,JAM,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01832,0.20152,0.18686,0.47288,0.43912,0.57224
Jamaica,JAM,Oil,GCP,CO2,1.363,2.0189,2.0152,2.2937,3.9206,2.8325,3.3381,3.6933,3.6713,4.0599,4.7667,5.5326,6.0712,8.0864,7.3904,7.9765,7.0899,7.2767,8.9658,8.4126,8.3686,7.3243,6.1079,6.3057,5.0087,4.9208,4.4261,5.2249,4.3418,6.5073,7.1669,7.4233,7.295,7.6284,7.8263,8.7643,9.2478,9.6511,9.2443,9.5264,9.8488,10.1711,9.6915,10.1275,10.0833,9.9807,11.1897,10.3838,10.3508,7.4123,7.2364,7.7164,7.3793,7.8957,7.0092,7.3131,7.4929,7.0202,7.35,6.7486,5.7593,6.3446
Jamaica,JAM,Total fossil fuels and cement,GCP,CO2,1.4684,2.1279,2.117,2.3955,4.0622,2.9886,3.516,3.8642,3.8785,4.2669,4.9886,5.7472,6.2823,8.2904,7.5943,8.1807,7.2759,7.4409,9.1119,8.5295,8.4454,7.4085,6.214,6.4449,5.1406,5.0417,4.5472,5.379,4.5255,6.7241,7.5272,7.751,7.7087,8.001,8.1886,9.1734,9.6876,10.0682,9.694,9.9582,10.314,10.5764,10.2026,10.6671,10.5742,10.4165,11.5772,10.7492,10.7796,7.9338,7.6773,8.2556,7.9128,8.4922,7.6975,7.9989,8.1634,7.7975,8.0864,7.8234,6.9435,7.6897
Japan,JPN,Cement,GCP,CO2,11.1391,12.175,14.2282,14.8024,16.2996,16.158,18.913,21.2386,23.5645,25.3999,28.2675,29.2696,32.5298,38.192,35.6131,31.7962,33.2256,35.2351,40.7404,41.9848,41.9014,40.2612,38.1522,38.1015,37.0045,34.0521,33.1857,33.1914,35.8361,36.6959,38.7011,40.3467,41.6658,41.2245,42.2971,42.142,42.5595,39.9261,35.3626,35.0101,35.0857,34.3742,32.4173,31.9353,31.2762,32.2796,31.9909,30.6583,28.5526,25.3085,24.3213,24.9829,25.6248,26.8052,26.5574,25.9361,25.9695,26.4288,26.1829,25.328,24.4903,23.7889
Japan,JPN,Coal,GCP,CO2,139.1441,160.8663,154.2141,155.3389,160.2068,165.7484,170.4508,181.4985,200.119,221.0222,229.2638,206.3848,200.2156,214.3852,229.1905,213.4216,208.3827,204.52,174.7391,190.9384,224.2991,247.3576,242.6301,229.7951,260.176,271.7882,257.4656,250.3941,278.5116,277.1047,317.9343,317.7994,312.1559,317.6254,325.3378,335.2932,344.1173,349.6754,327.4047,345.2813,372.1498,381.2276,398.3941,411.8205,419.814,430.3483,427.4828,444.9824,426.2908,411.2716,445.9769,430.476,450.0135,481.2161,472.934,465.8303,456.5512,458.4822,441.964,432.2501,399.3669,418.8205
Japan,JPN,Gas,GCP,CO2,1.6012,2.0445,2.6601,3.6713,4.0047,3.609,3.7007,3.9095,4.2282,4.7192,7.6761,8.0937,7.9839,10.5817,14.1614,17.1549,20.6833,24.6843,34.5037,40.8902,47.9324,48.5922,49.7461,53.3478,71.6969,76.9806,81.2529,82.7075,86.2066,92.7248,118.8723,126.9944,128.4346,131.2175,137.6678,142.6491,148.4483,153.0338,156.3303,165.8044,170.6036,169.6232,173.4189,178.6518,177.565,176.001,192.6544,209.1223,204.4847,202.1767,213.3416,247.9227,257.0224,256.4908,258.5485,246.4286,251.5959,245.6925,233.9533,224.2301,222.6048,221.5251
Japan,JPN,Gas flaring,GCP,CO2,,,,,,,,,,,0.040304,0.040304,0.076944,0.080608,0.062288,0.10992,0.0916,0.10259,0.10259,0.098928,0.076944,0.07328,0.0916,0.0916,0.095264,0.098928,,,,,0.19168,0.21513,0.20821,0.21163,0.23121,0.52156,0.57078,0.58043,0.49871,0.53941,0.51163,0.54824,0.52461,0.50578,0.47714,0.50781,0.55315,0.61567,0.5652,0.50087,0.47457,0.4775,0.49029,0.43866,0.4491,0.42473,0.45713,0.4361,0.42341,0.36898,0.34453,0.34453
Japan,JPN,Oil,GCP,CO2,80.6153,107.701,121.762,151.0228,178.38,200.9557,226.1807,282.6608,334.0007,402.0741,502.7155,552.7558,611.364,651.0258,635.279,606.0282,644.7614,668.6957,651.5042,679.159,630.6587,590.5512,566.7878,559.5734,568.0973,529.481,540.3557,536.2374,584.91,615.1563,670.6476,673.0066,686.5653,672.018,712.0163,709.3284,706.8879,692.0507,676.2439,685.6844,676.4222,654.7412,665.6948,655.805,644.658,641.7742,604.9841,607.5512,562.8679,515.8627,521.743,552.2985,564.129,541.4353,496.7713,476.3788,460.8786,448.8473,432.5109,415.8605,387.8573,395.3594
Japan,JPN,Total fossil fuels and cement,GCP,CO2,232.4996,282.7869,292.8644,324.8355,358.8911,386.4712,419.2451,489.3074,561.9126,653.2154,767.9631,796.5443,852.1702,914.2652,914.3062,868.5108,907.1445,933.2377,901.5901,953.0713,944.8686,926.8355,897.4078,880.9094,937.0699,912.4008,912.2599,902.5303,985.4643,1021.6817,1158.1294,1169.7777,1179.5043,1172.4873,1227.5135,1239.9094,1252.447,1245.1394,1205.2499,1241.8356,1264.5947,1249.9885,1279.3623,1287.6918,1283.0767,1290.5995,1267.624,1303.362,1232.4807,1163.3751,1215.0581,1265.0349,1306.1825,1315.5687,1264.4133,1223.6052,1203.8882,1188.3589,1143.4119,1106.0155,1042.224,1067.3984
Jordan,JOR,Cement,GCP,CO2,0.079954,0.10903,0.1163,0.14174,0.15264,0.14901,0.18535,0.15991,0.23623,0.23623,0.18535,0.20715,0.32709,0.30528,0.29438,0.28347,0.26255,0.27403,0.27112,0.29608,0.42726,0.44643,0.36397,0.57651,0.88956,0.89566,0.78548,0.97989,0.78279,0.81377,0.75949,0.5646,1.2886,1.434,1.62,1.41,1.4008,1.2867,1.0407,1.047,1.0205,1.2024,1.3211,1.2783,1.3913,1.4096,1.4003,1.5407,1.5663,1.3935,1.4086,0.9965,1.4119,1.4628,1.5367,1.5717,1.5822,1.6345,1.6345,1.7638,1.7638,1.7638
Jordan,JOR,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83173,1.3154,0.6815,0.85384,0.57891,0.79142,0.7841,0.61704,0.54252
Jordan,JOR,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23083,0.22359,0.24541,0.28937,0.47998,0.43235,0.4177,0.46166,0.46899,0.46533,0.44334,0.47255,0.42869,0.48731,2.737,3.1657,4.5837,5.5061,6.2361,7.0605,5.2359,1.9969,1.5093,1.8686,0.61922,4.0048,6.981,8.0315,7.8666,7.8593,7.8474,8.2071
Jordan,JOR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007708,0.0050572,0.0038164,0.0010152,,,,0.0008084,0.0004136,0.0009776
Jordan,JOR,Oil,GCP,CO2,0.66318,0.86837,0.93066,1.0772,1.0882,1.2714,1.396,1.2531,1.2677,1.5206,1.3703,1.4473,1.5865,1.8943,1.9309,2.2057,2.682,2.8799,3.3562,3.4808,4.2686,5.3788,5.8917,6.7234,7.3573,7.5259,8.3796,8.5261,8.3942,8.266,9.4861,9.1157,10.4502,10.0509,11.1496,11.3657,12.0069,12.3257,12.7434,12.7544,13.7363,13.9346,14.6707,15.2166,14.5424,15.8615,14.5424,14.3897,12.9156,12.8826,13.9708,18.2504,20.8926,19.65,22.4237,19.2983,14.8378,15.1836,14.667,15.9201,14.7135,15.0794
Jordan,JOR,Total fossil fuels and cement,GCP,CO2,0.74314,0.9774,1.047,1.219,1.2408,1.4204,1.5813,1.413,1.504,1.7568,1.5557,1.6544,1.9136,2.1996,2.2253,2.4892,2.9446,3.1539,3.6273,3.7769,4.6958,5.8252,6.2557,7.2999,8.2469,8.4215,9.1651,9.506,9.177,9.0798,10.4764,9.9039,11.9842,11.7743,13.2496,13.2081,13.8254,14.0741,14.2531,14.2667,15.2002,15.6095,16.4204,16.9822,18.6707,20.4368,20.5264,21.4365,20.718,21.3367,20.6153,21.2438,23.8146,23.8182,25.8988,25.5572,24.2547,25.4286,24.9596,26.328,24.9422,25.5937
Kazakhstan,KAZ,Cement,GCP,CO2,1.4429,1.6143,1.8218,1.9417,2.0692,2.3099,2.5558,2.7117,2.8036,2.8806,3.0594,3.1144,3.1239,3.1588,3.1935,3.2478,3.1263,3.0158,2.8347,2.576,2.4471,2.3345,2.1207,2.0422,1.9164,1.767,1.6599,1.5193,1.3721,1.2105,1.0151,0.80406,0.69919,0.35288,0.16871,0.097929,0.015839,0.046938,0.010261,0.007472,0.001999,0.15818,0.026942,0.00052,0.34594,0.3552,0.4756,0.59689,0.98419,0.93267,1.0252,1.0663,2.3213,3.0306,3.2379,3.4568,3.5246,3.8173,3.8908,3.8002,4.4481,4.4481
Kazakhstan,KAZ,Coal,GCP,CO2,80.4415,81.3981,83.4268,88.3524,92.9283,97.6571,102.202,104.9396,105.9009,108.8018,114.4231,118.9748,123.6556,126.5892,128.7964,134.0758,138.9036,142.5229,143.9858,145.4294,152.5714,143.6234,146.5109,147.5781,148.8274,166.7093,176.0287,181.5443,195.4314,185.8499,168.8989,166.7786,156.3563,139.2092,113.7328,111.1803,100.6106,90.6088,85.7754,76.3113,90.4988,88.4246,91.1977,102.1504,108.8068,109.2718,114.4569,124.8457,121.366,130.768,140.3336,137.5898,148.6654,146.942,190.2577,183.2356,183.0319,187.9619,190.7878,176.1461,181.0105,180.8185
Kazakhstan,KAZ,Gas,GCP,CO2,1.1153,1.4877,1.906,2.3814,2.9545,3.4732,3.8963,4.344,4.7993,5.2013,4.7533,5.4787,5.811,6.2228,6.6952,7.382,8.1892,8.8673,9.4503,10.144,10.5412,11.7365,12.5008,13.6152,14.9531,16.141,18.3166,21.0256,22.2046,22.5687,27.4028,26.3109,25.1616,23.4841,22.1885,17.6631,15.732,14.8587,14.3866,9.7865,14.1526,11.1926,14.3071,16.175,17.2993,18.1186,27.9928,23.986,30.3341,29.9533,34.2116,38.6586,34.4421,30.7322,43.4068,52.6481,54.7212,62.7512,68.5739,50.439,32.2083,27.9802
