country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ISL,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,7.975100902547154,7.8599103899023675,7.998599729218952,8.14303344274741,8.08794615471961,8.19618425361035,8.247288447082767,8.344135846615602,8.369606004247167,8.584975357821289,8.69451984163956,8.643108149282515,8.796146929025639,8.793707442406005,8.923266927033175,8.798045629118082,9.0354464111046,9.299051369878184,9.665177494231095,9.576795580511252,9.43861702509981,9.291956743025803,9.284794003626807,9.261513586974463,9.199236424473922,9.275409821058956,9.201676169222278,9.280215145846098,9.31459486461201,9.20852383552173,8.980233885112847
ISL,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,0.35631543521658016,0.3488539980567124,0.3341801202443963,0.34276823970575754,0.3485436221954708,0.3432710889825644,0.3593673111660565,0.3534859233356787,0.3544039923890368,0.3633837875885251,0.34287262630878323,0.3382084585860629,0.31333441499083475,0.30768444957403995,0.3093487235692133,0.3113828166517379,0.3269153043304283,0.3339813187995909,0.3409967977509912,0.3173462997306832,0.30603960505383476,0.30278942638605927,0.3094619434163166,0.3033198120823924,0.3285584479178716,0.31344878203760745,0.3114694332313835,0.3224537677518692,0.30756711378488777,0.2955081966457188,0.29569364809582804
ISL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.4960821100050275,0.4125456619597791,0.18498140559395507,0.09106219713022826,0.055806718715564446,0.07403600902469269,0.041538484311833254,0.11521079023638053,0.23989101416788394,0.24339444900965626,0.19516739887349696,0.15015684570590054,0.13250834637901657,0.11797247632492185,0.10011927984157255,0.09173761702737776,0.4630177417771087,0.4026714113440791,0.4843975680667782,0.2662664376799717,0.28764548433999304,0.21382156852296882,0.2410771289405577,0.2637125374960642,0.27169387460958255,0.2686101093129733,0.27444929988435424,0.2434968105720399,0.2716327268088116,0.3019634166174248,0.2965038186452145
ISL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,3.6744809076568967,3.4598516663252745,3.3693998783882506,3.449368195563394,3.3761588282223776,3.5061753211287936,3.563568442214149,3.7311225662939993,3.87549962265437,4.096918691362546,4.119481242084039,4.011136040988704,4.10183529869391,4.065171522082802,4.167988873284176,4.01883850102766,4.608876091431903,4.90669972079673,5.299865567134459,4.969116317953867,4.864921586613176,4.646539095567322,4.653193289725441,4.661030556210798,4.661461295830477,4.746023520688837,4.692480155280687,4.776967094270127,4.847088204670226,4.71300875986395,4.509639508414031
ISL,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,0.6064218516694813,0.6023916971734938,0.6079458421675761,0.6223830080457443,0.6300198901892551,0.6296948904927686,0.649435101638658,0.6532689215375793,0.652982316280196,0.6594758387878797,0.6588851030143998,0.6680614843429545,0.6741764710212023,0.6640582131220748,0.6591195028733559,0.6480413370628303,0.6805758128685883,0.6871834393941962,0.6742752377372295,0.6666660878662247,0.6555153321238555,0.6366785003902917,0.6127263620642768,0.6148870042838568,0.6258541129556521,0.6312863609606135,0.6223352499486283,0.6104029210652173,0.6099024793604966,0.57024611268967,0.5895709281182165
ISL,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,2.2158557137630055,2.0963087932929003,2.2426036755530716,2.3934813071903096,2.342134709398837,2.4595672412838336,2.5136410445822377,2.6095900265112597,2.6287041264497937,2.831172737579248,2.923140546509683,2.8553364685377915,2.9824841518711884,2.9761711541317166,3.1001365739852798,2.9684429069728084,3.1446676182769018,3.483688644300886,3.8011371454078944,3.719714717821967,3.616621261676897,3.4941643458571514,3.4908702713899777,3.4800799010493626,3.436352277539341,3.5338533216760175,3.485183585081838,3.6016196735305304,3.658953272754753,3.546263364952344,3.32887569786753
ISL,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,0.35612123221938224,0.3486055138991015,0.33386895507364794,0.342441683197112,0.348197509918721,0.34287718032749925,0.35895381168141993,0.35305282800877996,0.3539221657564967,0.3628756659857621,0.342288193686459,0.33758124240205756,0.3126663294225024,0.3069696785040888,0.3086135165839681,0.31061663996464367,0.32061491850930546,0.3331562257575687,0.34005561592255595,0.31646907458570356,0.3051395084724305,0.3018746807969102,0.30851952733062904,0.3023511133815143,0.3275610307259005,0.3122737287392329,0.3105120203658659,0.3214476891023397,0.3065997257461644,0.2945358656045108,0.29468906378306875
ISL,UNFCCC_AI,Waste,Aggregate GHGs,0.21936458748868048,0.22718313348840194,0.2396101691985091,0.2528968549030638,0.258443481170413,0.2703720140310153,0.28433671136656935,0.29174353985827495,0.2834821063570701,0.29051073774332,0.3015529514362025,0.3096418934150522,0.32145679357831614,0.3156981135681715,0.3186378210941747,0.30426886425278676,0.32839144916060553,0.3317492266355243,0.31486987456819193,0.3030522425198942,0.2964478656038751,0.27832394751915224,0.26017390011292285,0.27002289303999416,0.259964359908966,0.2608888474850491,0.24824345843868062,0.24489775414001638,0.25482192407903426,0.22315635416441523,0.24653832245162194
ISL,UNFCCC_AI,Waste,CH4,0.20581356449756127,0.21366663768601402,0.22624766925746026,0.240746732746686,0.24682159071843077,0.2593327090480472,0.273899334399575,0.281475941154764,0.2739530046727478,0.2817141334000075,0.29289377168755454,0.30112806709600376,0.3137366385563813,0.3083046731712138,0.30813572362617725,0.29413493893278675,0.31785910181794425,0.31784975787411174,0.30260901145796204,0.29061406386831073,0.2839950886265715,0.2652570933477355,0.247546726001721,0.25802244132956803,0.24564539891142828,0.24717909375469627,0.23402971134553952,0.23030747412302227,0.24092203898271927,0.20653702638344473,0.23230106245453852
ISL,UNFCCC_AI,Waste,CO2,0.00729557205525027,0.007237092677964289,0.007041909664107611,0.0059957546047629704,0.0055262472057594405,0.004874018726619761,0.00436680183986448,0.00420889673163935,0.00356627095467393,0.00291625433390023,0.00274092409757236,0.0025817832812168803,0.0024010496367442,0.0020531840898988197,0.0051713545225401,0.00472879472078107,0.0047945555127596,0.007863514014007941,0.00613202482361607,0.006058564637068131,0.00591037281022278,0.006552620334638451,0.00634563948255967,0.005394616228320001,0.00709185291662076,0.00646124468097364,0.0067538706904171604,0.00708186678850963,0.0061500267840464,0.00835685336628022,0.0057556214350052
ISL,UNFCCC_AI,Waste,N2O,0.00625545093586896,0.00627940312442364,0.00632059027694124,0.00615436755161482,0.0060956432462227995,0.00616528625634828,0.00607057512712982,0.00605870197187158,0.0059628307296484395,0.00588035000941222,0.0059182556510756,0.00593204303783158,0.005319105385190659,0.0053402563070589,0.0053307429454573394,0.005405130599218939,0.00573779182990166,0.0060359547474046005,0.00612883828661382,0.006379614014515299,0.0065424041670808,0.00651423383677828,0.006281534628642199,0.00660583548210614,0.00722710808091702,0.0072485090493792,0.00745987640272396,0.0075084132284845,0.00774985831226858,0.00826247441469026,0.008481638562078219
IRL,UNFCCC_AI,Agriculture,Aggregate GHGs,18.93930049594524,19.15594625531671,19.27718723762935,19.63100541218635,19.762609784838673,20.345962584025983,20.84389522763368,20.958416726511096,21.547489880200057,21.301190483004728,20.40425148542223,20.125907578096832,19.815854868426353,20.115276177747653,19.811356680459518,19.685199673784503,19.56524982226253,18.997594066563526,18.818990360582838,18.513520258643727,18.588384892212662,17.963468156809082,18.81074543473004,19.65342117438928,19.19522153791051,19.711002394533406,20.192416695966383,20.89003500617004,21.676898565251292,20.79064852661051,21.074571241314974
IRL,UNFCCC_AI,Agriculture,CH4,12.182076884854375,12.450483621249422,12.687348706318707,12.83391480226824,12.824114123976859,12.930387165462443,13.386506728407404,13.720463279541963,14.044564260436495,13.730488243903295,13.177822234996334,13.165151848097114,13.027547815609607,13.042559254479736,13.01406577893317,13.012119082708896,13.11119627482776,12.677122059479967,12.64156896190949,12.427718218687987,12.125420585417974,12.000245953801532,12.757383095615019,12.884827326427946,12.81387008736119,13.250500381286054,13.613715860859637,14.078028039065504,14.395866289685882,14.022264614389222,14.202566747609126
IRL,UNFCCC_AI,Agriculture,CO2,0.4517130231884058,0.4147735428219469,0.3736866371014493,0.4571750173913044,0.3683606602898551,0.5808623014492754,0.5712203965217391,0.5061207130434783,0.4009520342028986,0.4867611530434783,0.45822678318840576,0.4689191466666666,0.3547049223188406,0.46524260869565215,0.30765340115942025,0.32754831999999995,0.31961189333333334,0.42766665333333326,0.3291805733333334,0.39634319999999995,0.52617708,0.43094436,0.2757472666666667,0.5627830266666666,0.4456246901333334,0.4654123466666667,0.51270428,0.41673514666666667,0.5498197466666667,0.43588301093333326,0.5088853733333333
IRL,UNFCCC_AI,Agriculture,N2O,6.3055105879024635,6.290689091245342,6.216151894209193,6.339915592526807,6.57013500057196,6.834713117114267,6.886168102704534,6.731832733925653,7.101973585560665,7.083941086057954,6.768202467237491,6.4918365833330505,6.4336021304979045,6.607474314572265,6.489637500366928,6.345532271075608,6.134441654101436,5.8928053537502265,5.848240825340013,5.689458839955741,5.936787226794691,5.532277843007552,5.777615072448357,6.205810821294669,5.9357267604159825,5.995089666580685,6.065996555106746,6.39527182043787,6.731212528898745,6.332500901287957,6.363119120372517
IRL,UNFCCC_AI,Energy,Aggregate GHGs,31.02167613479955,31.873353393313042,31.764019355671856,31.94340440623542,32.91439767184537,33.83003803440978,35.44900288550274,36.564144523269036,38.78032264950402,40.17433421123994,42.481083703690885,44.58826726334276,43.36751356646511,44.002095615164265,43.79999155992565,45.70369113709562,45.21841301393948,45.15080184424358,45.25720271489649,40.78613831049252,40.45810915393961,36.91321150884736,37.00079016524425,35.85006843164755,35.19043800378044,36.85671088820191,38.370283891003396,37.06378390292997,36.84083766441816,35.26407317529929,33.156289110302886
IRL,UNFCCC_AI,Energy,CH4,0.6184453092505491,0.6003431943451423,0.5305054402001015,0.5224444359475896,0.4780635699887043,0.44828792528868733,0.4494292191654372,0.40989947113613456,0.41374263125484456,0.3528479000048883,0.3546084012390738,0.3585147990713953,0.329249521312857,0.9848222837086578,0.3214565981067743,0.32252385559587476,0.32641173342823576,0.3287451657714755,0.3303914185239795,0.3301676334344453,0.3210663434935655,0.29096268739519776,0.28765256398003,0.2953418474918015,0.28952306539790523,0.29270506184420747,0.2977703194246398,0.27452401864229276,0.29086707232145803,0.2681362318616245,0.27341408867752126
IRL,UNFCCC_AI,Energy,CO2,30.148213771300686,31.013437133346013,30.96345895025887,31.13513548000763,32.10708333944188,32.99505968815216,34.539007773220426,35.626434309821505,37.76365906945141,39.45259711550956,41.7384167039245,43.82646850401012,42.629580868280144,42.6031152627532,43.08188277708441,44.970768226323116,44.48378577593562,44.42310632209775,44.53078945433346,40.092942463706386,39.77921132487588,36.285190191098074,36.379632185834005,35.23428900238393,34.58197797262412,36.240152718154405,37.71942210578753,36.4337076867458,36.182362605759785,34.6299462324777,32.548154479955954
IRL,UNFCCC_AI,Energy,N2O,0.25501705424831544,0.2595730656218887,0.2700549652128821,0.28582449028019824,0.3292507624147831,0.3866904209689343,0.46056589311688356,0.5278107423114007,0.6029209487977636,0.368889195725485,0.38805859852731556,0.4032839602612355,0.40868317687210143,0.41415806870240557,0.3966521847344697,0.4103990551766271,0.4082155045756262,0.39895035637435133,0.39602184203905644,0.3630282133516931,0.3578314855701594,0.33705863035408373,0.3335054154302068,0.32043758177182163,0.3189369657584218,0.32385310820329427,0.3530914657912308,0.3555521975418865,0.36760798633692066,0.3659907109599703,0.33472054166941567
IRL,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,0.034591111871144,0.049500497452352,0.064409697447944,0.10642517718178188,0.14955114964672028,0.22632569284458887,0.32619440166350616,0.4597155312787163,0.37329692450324287,0.5320675161349078,0.7686576734313857,0.7810013621491,0.7717640110850338,0.9860118303835766,0.99980718796265,1.198618979785511,1.1799367130079699,1.175777126490809,1.187319761318491,1.1514174475689847,1.127972326102468,1.1457941656820358,1.1228015580761876,1.159202362178808,1.2256322472759018,1.2301172479940081,1.3135818166703357,1.2378261851195893,0.9299349910461471,0.9171203282039306,0.784335860358161
IRL,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,3.3101599898847476,3.012413807807049,2.9389450968122333,2.9462840222910027,3.227866669320386,3.218424399035156,3.400466724100682,3.863373555725502,3.6670174807952463,3.7753501773030846,4.559259583077412,4.604051927865498,4.076691888814603,3.484166901525428,3.6695798638010264,3.9653599132690096,3.8930037796764165,3.9453878855151947,3.6626940082388693,2.8124870852389408,2.5959039092744716,2.4831176999230347,2.6879773598180274,2.6403871864017416,3.0511280451173914,3.2421832807897353,3.4689192971352147,3.48115299832437,3.229607487866372,3.1889785997424935,2.895746947463076
IRL,UNFCCC_AI,Industrial Processes and Product Use,CO2,2.2489070260136033,2.1503951523546965,2.061759769364289,2.026907991109221,2.265259173673666,2.178904684190505,2.260856588437112,2.5899007824467803,2.4796164422919635,2.428834357168255,2.975725379646026,3.226926597716398,2.989043109729569,2.4625747651418517,2.6336085878383764,2.729784761483575,2.675224940668479,2.7304911070244295,2.4352774529204435,1.6205410416699886,1.4272116711719383,1.2964239282409447,1.5241823257417741,1.4401225102229607,1.7842859738414332,1.9706255567956705,2.112766407364822,2.2005527395248925,2.2566954225601994,2.22786006153841,2.0669131311049864
IRL,UNFCCC_AI,Industrial Processes and Product Use,N2O,1.026661852,0.8125181579999999,0.8127756299999999,0.8129508539999999,0.813056346,0.8131940219999999,0.8134157339999999,0.813757242,0.8141041139999999,0.814448304,0.8148765299999999,0.596123968,0.315884768,0.035580306,0.036164088,0.036956171999999995,0.037842126,0.039119652,0.040096794,0.040528596,0.040719912,0.040899606,0.040993475999999994,0.041062313999999996,0.041209824,0.041440476,0.0425710731,0.04277407368,0.042977074260000005,0.043998209999999996,0.044497956
IRL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,6.192731119699423,6.115178610675013,5.838660044988869,6.047758342786248,6.011037450733602,7.078191703132453,6.721928732615478,6.063306375379827,5.831093040580451,6.004414872911572,7.604347918616669,8.883283077040705,8.454648512715414,8.801027781592948,7.355063388060652,7.838448681143866,8.04417732833323,7.153580424251143,6.600993903319165,6.143655466491481,7.830779778746673,7.018053149602887,6.226036368430628,6.900395055381087,6.628573769615753,7.265992904126483,6.5434993589863835,8.232090489340386,6.84739302586175,6.8869316534188805,6.926200965643732
IRL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.45631759483860046,0.4299127148514503,0.399795001632141,0.46508987014935776,0.44410272927133054,0.4584551753078405,0.4997296756834925,0.4169847800587098,0.3941427559199045,0.3733262726890123,0.44299167246894905,0.6564983211704856,0.3919305217122633,0.5991610835797245,0.49122599815056306,0.4853607682390525,0.46694981550789305,0.44901983272016954,0.4242996059483945,0.43200514089967,0.7566881675063358,0.5670922651443283,0.450161991556311,0.5450272242975995,0.5669279448575052,0.5185309295318631,0.48905004852334977,0.7466575182812898,0.5530931453801228,0.539585760393884,0.5681208862599555
IRL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,5.520398898326686,5.448784036253843,5.2373237553148,5.366380548999513,5.340091179239902,6.351764595407072,5.9592286266754515,5.367361636805622,5.168278679583178,5.369494626829675,6.879721329175735,7.872965210485766,7.723061594236208,7.80960507426955,6.511786441140465,6.98608493794741,7.201121729780623,6.32673211371607,5.7712283781108,5.2789753152243675,6.530374646309537,5.96219529037463,5.29961623416625,5.839528280104218,5.545786099944079,6.2429410393877065,5.575875635600507,6.949184852402638,5.812735228693327,5.874127331425691,5.895937609408162
IRL,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,0.21601462653413714,0.23648185956971957,0.20154128804192686,0.2162879236373776,0.22684354222236897,0.2679719324175398,0.2629704302565332,0.2789599585154958,0.26867160507736854,0.26159397339288504,0.28163491697198506,0.35381954538445476,0.3396563967669419,0.392261623743674,0.35205094876962423,0.3670029749574038,0.3761057830447148,0.3778284778149038,0.4054659192599708,0.4326750103674431,0.5437169649308005,0.4887655940839287,0.4762581427080663,0.5158395509792691,0.5158597248141691,0.5045209352069131,0.4785736748625262,0.536248118656458,0.48156465178830044,0.47321856159930553,0.4621424699756144
IRL,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.034591111871144,0.049500497452352,0.064409697447944,0.10642517718178188,0.14955114964672028,0.22632569284458887,0.32619440166350616,0.4597155312787163,0.37329692450324287,0.5320675161349078,0.7686576734313857,0.7810013621491,0.7717640110850338,0.9860118303835766,0.99980718796265,1.198618979785511,1.1799367130079699,1.175777126490809,1.187319761318491,1.1514174475689847,1.127972326102468,1.1457941656820358,1.1228015580761876,1.159202362178808,1.2256322472759018,1.2301172479940081,1.3135818166703357,1.2378261851195893,0.9299349910461471,0.9171203282039306,0.784335860358161
IRL,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,61.01592135801993,61.789703432344304,61.517041657659725,62.31673384065828,63.7087609107656,66.30179481586619,68.12377660209272,68.88186743138667,71.3014995947669,72.73599443899359,76.54171305539771,79.80685876630844,77.42494139299856,78.16803467448968,76.14673954984531,78.5174420064515,78.07262239198283,76.12058954742487,75.06588826753277,68.80435831114072,70.00723413434278,64.99605279854029,65.26441470430936,65.73795404427581,64.94427226002169,68.03407800931251,69.54155213827147,70.61193745787831,69.50949026960849,67.04494467367154,64.95854122606609
IRL,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,14.637065996840796,14.941838658189765,15.14216384971183,15.395516745004475,15.366078148138449,15.493866240812801,15.871178989151566,15.821354463715899,16.184487778521767,15.783516201018276,15.307763751202451,15.612079768891903,15.259553445531177,16.14467233060459,15.089374794614322,14.905801133883424,15.022370463071585,14.136664955437631,13.939656016240665,13.554470665384015,13.561007802671597,13.318989343734849,13.874718135168933,14.262929922434523,14.395223263880926,14.864978400416545,15.224285204967046,15.89563191962361,16.009966368310014,15.58759919252336,15.794688888186961
IRL,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,38.46481911193,39.12309143343846,38.73263888907433,39.08274504327902,40.17853791150434,42.204751302772294,43.42849877659578,44.172346899529416,45.87725012518777,47.80967747214788,52.12883774776826,55.48057741765642,53.804650324202925,53.493713722247556,52.67857100270533,55.14268212674076,54.80578054590041,53.99106634093831,53.13448618807753,47.45828308180548,48.32399065704963,44.01857804935054,43.52677322460513,43.121278077742595,42.39879965606284,44.9609807598111,45.94541843698371,46.02721808440706,44.82510370957394,43.19979082263515,41.04913972771548
IRL,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,7.879445137377992,7.675272843263725,7.577829221425617,7.732046875192999,8.014593701476088,8.376851579436508,8.497904434681876,8.428450536862634,8.866464766554117,8.610733249692517,8.336453882995608,7.933200217611012,7.58897361217943,7.5436367912539435,7.378986564563016,7.270339766041805,7.064534670002868,6.8170811245581255,6.804426301896077,6.6401871163822355,6.994263348519093,6.512691239772879,6.740121786459099,7.1945436819198925,6.924617092802024,6.978001601090849,7.058266679650374,7.451261268728062,7.744485200678395,7.340434330309096,7.33037674980549
IRL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.034591111871144005,0.049500497452352,0.064409697447944,0.10642517718178189,0.14955114964672028,0.22632569284465148,0.32619440166357017,0.4597155312787216,0.37329692450328295,0.5320675161348293,0.7686576734313858,0.7810013621491001,0.7717640110850339,0.9860118303835768,0.9998071879626501,1.1986189797854352,1.1799367130079372,1.1757771264907657,1.1873197613184259,1.1514174475689523,1.1279723261025332,1.1457941656820905,1.1228015580762534,1.1592023621787804,1.2256322472759584,1.2301172479940647,1.3135818166703925,1.237826185119478,0.9299349910461719,0.9171203282040827,0.784335860358089
IRL,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,54.8231902383205,55.67452482166929,55.678381612670854,56.268975497872034,57.697723460031995,59.2236031127338,61.401847869477315,62.81856105600685,65.47040655418648,66.73157956608193,68.93736513678104,70.92357568926772,68.97029288028314,69.36700689289673,68.79167616178466,70.67899332530756,70.02844506364957,68.9670091231737,68.46489436421354,62.66070284464921,62.17645435559617,57.97799964893747,59.03837833587879,58.837558988894706,58.31569849040599,60.76808510518608,62.998052779285146,62.37984696853783,62.662097243746764,60.15801302025281,58.03234026042229
IRL,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,14.180748402002195,14.511925943338312,14.742368848079687,14.930426874855115,14.921975418867119,15.03541106550496,15.371449313468071,15.404369683657189,15.790345022601862,15.410189928329263,14.864772078733502,14.955581447721421,14.867622923818914,15.545511247024862,14.598148796463759,14.420440365644371,14.555420647563691,13.68764512271746,13.51535641029227,13.122465524484344,12.804319635165264,12.751897078590519,13.424556143612623,13.717902698136925,13.82829531902342,14.346447470884682,14.735235156443697,15.148974401342322,15.45687322292989,15.048013432129475,15.226568001927005
IRL,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,32.94442021360331,33.67430739718461,33.49531513375953,33.71636449427952,34.838446732264444,35.85298670736522,37.46927014992033,38.80498526272379,40.70897144560459,42.440182845318205,45.24911641859253,47.60761220717065,46.08158872996671,45.684108647978015,46.16678456156486,48.15659718879335,47.60465881611979,47.66433422722224,47.36325780996673,42.17930776658112,41.79361601074009,38.05638275897591,38.227156990438885,37.28174979763838,36.85301355611877,38.7180397204234,40.3695428013832,39.07803323200442,39.01236848088061,37.32566349120946,35.15320211830732
IRL,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,7.663430510843855,7.438790983694007,7.37628793338369,7.51575895155562,7.787750159253719,8.108879647018968,8.234934004425343,8.149490578347137,8.597793161476748,8.349139276299633,8.054818966023625,7.579380672226557,7.249317215412488,7.15137516751027,7.026935615793393,6.903336791084402,6.688428886958153,6.4392526467432205,6.398960382636107,6.207512106014792,6.450546383588292,6.023925645688951,6.263863643751032,6.678704130940623,6.408757367987856,6.473480665883935,6.579693004787848,6.915013150071603,7.2629205488900945,6.867215768709791,6.868234279829876
IRL,UNFCCC_AI,Waste,Aggregate GHGs,1.5520536176909656,1.6328113652324847,1.6982299225574211,1.7482816571592583,1.7928493340275655,1.8291780952628809,1.708483032240211,1.432626250501209,1.475576543687158,1.4807046945341824,1.4927703645905106,1.6053489199626385,1.7102325565770917,1.7654681984593739,1.5107480575984678,1.3247426011584262,1.3517784477711432,0.8732253268513869,0.7260072804953336,0.5485571902740131,0.5340564001694252,0.618202283357993,0.5388653760864801,0.6936821964561337,0.8789109035976529,0.9581885416610239,0.9664328951801437,0.944875061113437,0.9147535262109378,0.9143127186005122,0.9057329613413432
IRL,UNFCCC_AI,Waste,CH4,1.3802262078972736,1.4610991277437504,1.524514701560881,1.5740676366392874,1.619797724901555,1.6567359747538308,1.5355133658952305,1.2740069329790906,1.33203813091052,1.326853784421079,1.3323414424980946,1.43191480055291,1.510825586896451,1.5181297088364698,1.262626419423815,1.0857974273396012,1.117812639307696,0.6817778974660182,0.5433960298588008,0.364579672361912,0.35783270625372254,0.46068843739378923,0.379520484017575,0.5377335242171778,0.7249021662643242,0.803242027754418,0.82374897615942,0.7964223436345246,0.770139860922551,0.7576125858786286,0.750587165640357
IRL,UNFCCC_AI,Waste,CO2,0.09558639310061572,0.0957015686619595,0.09640977703492501,0.0971460057713548,0.09774355885903496,0.0981600335732833,0.0981853917410551,0.08252945741203484,0.06474389965831832,0.07199021959690857,0.07674755183359806,0.08529795877745788,0.10825982963815789,0.15317601138730458,0.1436397954826584,0.12849588098665768,0.12603620618235634,0.08307014476672524,0.06801032937949554,0.06948106120474244,0.06101593469226104,0.04382427963688799,0.04759521219643616,0.04455525836482332,0.04112491951987716,0.04184909880664995,0.024650008230852373,0.02703765906706539,0.02349070589395857,0.03197418626001953,0.0292491339130425
IRL,UNFCCC_AI,Waste,N2O,0.07624101669307654,0.07601066882677478,0.07730544396161514,0.07706801474861615,0.07530805026697579,0.0742820869357668,0.07478427460392517,0.0760898601100839,0.07879451311831957,0.08186069051619475,0.08368137025881806,0.08813616063227057,0.0911471400424828,0.09416247823559948,0.10448184269199436,0.11044929283216759,0.10792960228109104,0.10837728461864338,0.11460092125703733,0.11449645670735858,0.11520775922344177,0.11368956632731574,0.11174967987246891,0.11139341387413261,0.11288381781345147,0.11309741509995588,0.1180339107898714,0.12141505841184709,0.12112295939442815,0.12472594646186419,0.12589666178794373
ITA,UNFCCC_AI,Agriculture,Aggregate GHGs,36.89953705741336,37.827140655008066,37.415770684845135,37.832276942555296,37.5686415742747,37.64869651423789,37.5349337104475,38.13330486248859,37.468624006538406,37.891490880045275,36.682430677393,36.32127803023188,35.668667461260846,35.40826901974193,34.7778112084649,34.19212497110154,33.65787978343331,34.26121462215318,33.08848918486931,32.456445823792244,31.55519038758616,32.03238363059054,32.33367233513526,31.51485902205369,31.267876600507257,31.2066659728039,32.14080106772818,31.683765637934883,31.45998297292693,31.353646581969073,32.68452557347376
ITA,UNFCCC_AI,Agriculture,CH4,22.298692319699793,22.45161607894817,21.82161241113411,21.71609812266484,21.733774206881087,22.01055008931878,22.131768696059893,22.055540418065235,21.835169681491756,22.038012636381563,21.372866600781006,21.044245244036915,20.530845745754817,20.633818152140414,19.799368757102688,19.74676490568008,19.321554826004203,19.957652032462406,19.597255944326534,19.803841414287195,19.264006749059273,19.246477119721877,19.155053865319616,19.156801400777326,18.869165743547516,18.97467016546236,19.258593977381114,19.30445117841892,19.142499559986888,19.100146647203154,19.279056979871314
ITA,UNFCCC_AI,Agriculture,CO2,0.5098710785635969,0.577214159231531,0.5972621160801199,0.683149470760442,0.6464701071792288,0.5674718062917382,0.48880607170225415,0.5840636677749217,0.5707474692893629,0.5945301435331258,0.5708838705497316,0.5884757723068187,0.6104849385062542,0.6159758964445771,0.6298347710270015,0.563743231322199,0.5904016841448505,0.5911937612499765,0.5514671002151812,0.4203012148504384,0.3810595751296598,0.40380113130647294,0.5921154627234106,0.48130766592074437,0.4436244385889645,0.45829601083364974,0.5940070377281802,0.4560379544293418,0.4423606275668944,0.42958115363975163,0.5033963094530767
ITA,UNFCCC_AI,Agriculture,N2O,14.090973659149974,14.798310416828368,14.996896157630905,15.43302934913002,15.18839726021438,15.070674618627377,14.914358942685356,15.493700776648433,15.062706855757288,15.258948100130587,14.738680206062263,14.688557013888145,14.527336776999782,14.158474971156942,14.348607680335203,13.881616834099262,13.745923273284253,13.712368828440797,12.939766140327592,12.232303194654609,11.910124063397223,12.382105379562189,12.586503007092233,11.87674995535562,11.95508641837078,11.773699796507891,12.288200052618881,11.92327650508662,11.875122785373145,11.823918781126167,12.902072284149378
ITA,UNFCCC_AI,Energy,Aggregate GHGs,425.2979956004722,425.36837316898135,425.06152431645944,420.16683309159185,415.2832852133619,437.9378442156754,434.83368628745706,440.71213044170844,453.43905876594374,457.805921490149,459.6311964145937,458.43510996031,465.3457469720323,483.12941577215213,486.9964229671966,487.640328402631,481.85585536325556,475.9363954376635,466.98198019318875,417.6294251342684,428.90321517653416,416.0181456733386,399.10528166113227,366.69506147717817,346.4502764948527,358.7763214041684,355.3810511407507,349.9418566178415,345.4160807969576,335.08092282662557,298.9004353982594
ITA,UNFCCC_AI,Energy,CH4,11.501607327684447,11.609358366196163,11.666709787537721,11.540148580839826,11.29619596246049,11.06092708061232,10.864617422539402,10.918778665979225,10.97931790329089,10.75345361650027,10.341053629106543,9.78597816654068,9.367335982204159,9.692641594412589,8.975619470336602,9.485489199955055,9.047734584176867,9.496335129226239,9.781450377881873,9.431696581771957,9.667164047601009,8.834073903811326,9.392672410434335,9.248001251760254,8.687783479298512,8.45147239549784,8.025085910709741,8.05768001146135,7.541277637507377,6.784642717163091,6.670115701066954
